;Horas Presencia Efectiva Subcontratados;Horas Presencia Efectiva ETTs;Horas Formacion Seguridad Propios;Horas Formacion Seguridad ETTs;Accident;wk_position;Age;Severity;Accident_place;Gender_Hombre;T_Turno de mañana;T_Turno de noche;T_Turno de tarde;Age_Entre 30-50;Age_Mayor 50;Age_Menor 30;Tipo_trab_reduced;Acc_Duración Determinada;Acc_ETT;Acc_Indefinido;Acc_Otros
170;25249.0;42485.0;1419.0;829.0;1;AUXILIAR LONGI;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
171;25249.0;42485.0;1419.0;829.0;1;Crane driver;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
172;2836.0;2046.0;1212.0;0.0;1;Carpinteria;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
173;0.0;0.0;0.0;0.0;1;PRENSA002;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
174;0.0;0.0;0.0;0.0;1;CARRETILLA;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
175;0.0;0.0;0.0;0.0;1;press op ;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
176;25249.0;42485.0;1419.0;829.0;1;Descargador;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
177;25249.0;42485.0;1419.0;829.0;1;LINEA DE PRENSA;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
178;25249.0;42485.0;1419.0;829.0;1;Mecanico;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
179;2836.0;2046.0;1212.0;0.0;1;Staplerfahrer Halle 7;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
180;25249.0;42485.0;1419.0;829.0;1;EMBALADOR  480;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;ETT;0;1;0;0
181;0.0;0.0;607.0;0.0;1;guardrail-road safety;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
182;0.0;0.0;0.0;0.0;1;GRUISTA DE ENTRADA EN TUBOS;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
183;25685.0;18303.0;1151.0;152.0;1;MAQUINISTA PERFILADORAS;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
184;25249.0;42485.0;1419.0;829.0;1;Regular function;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
185;25249.0;42485.0;1419.0;829.0;1;Puente Grua Longitudinales Y Transversales;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
186;25249.0;42485.0;1419.0;829.0;1;Nacharbeit;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
187;2836.0;2046.0;1212.0;0.0;1;Lifting;Entre 30-50;Grave;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
188;2836.0;2046.0;1212.0;0.0;1;Material Handler moving stock around and loading vehicles;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
189;25249.0;42485.0;1419.0;829.0;1;wrapping and packing bundles of steel ;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
190;0.0;0.0;0.0;0.0;1;Pote Galvanizado;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
191;25249.0;42485.0;1419.0;829.0;1;CARPINTERIA;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
192;2836.0;2046.0;1212.0;0.0;1;Operario puente grúa;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
193;0.0;0.0;607.0;0.0;1;Auxiliar de Laboratorio;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
194;0.0;0.0;607.0;0.0;1;Embalador 1 (en capacitación);Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
195;25249.0;42485.0;1419.0;829.0;1;Anlagenführer Laser 5;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
196;25249.0;42485.0;1419.0;829.0;1;Titular/ayudante de perfiladoras;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
197;25249.0;42485.0;1419.0;829.0;1;Forkift driver;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
198;25249.0;42485.0;1419.0;829.0;1;DESCARGADOR GALVANIZADO;Menor 30;Leve;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
199;2836.0;2046.0;1212.0;0.0;1;Operador de har lan;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
200;17051.0;211.0;757.0;0.0;1;Operador auxiliar;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
201;25249.0;42485.0;1419.0;829.0;1;Verpacker;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
202;25249.0;42485.0;1419.0;829.0;1;EMBALADORA 1;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
203;0.0;0.0;607.0;0.0;1;slitting Op ;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
204;0.0;0.0;607.0;0.0;1;Flejador Línea Corte Prensa I;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
205;0.0;0.0;0.0;0.0;1;Operario entrada linea decapado;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
206;25685.0;18303.0;1151.0;152.0;1;Gruista LONGI004 y LONGI008;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
207;4675.0;2625.0;240.0;0.0;1;CHATARRERO;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
208;25685.0;18303.0;1151.0;152.0;1;GRUISTA LONGI004-008+MANTENIMIENTO+MAQUINISTA LONGI008;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
209;25685.0;18303.0;1151.0;152.0;1;Proceso decapado;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
210;25685.0;18303.0;1151.0;152.0;1;Titular LCL;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
211;2836.0;2046.0;1212.0;0.0;1;EMBALADOR 015;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
212;0.0;0.0;607.0;0.0;1;foreman;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
213;0.0;0.0;607.0;0.0;1;Manutenção;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
214;17051.0;211.0;757.0;0.0;1;Verpacker Halle 3;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
215;25685.0;18303.0;1151.0;152.0;1;Auxiliar Trans 4;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
216;0.0;0.0;0.0;0.0;1;Programador;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
217;17051.0;211.0;757.0;0.0;1;wrapping and packing bundles of steel ;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
218;17051.0;211.0;757.0;0.0;1;Maschinenbediener/-einrichter Presse 5;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
219;0.0;0.0;607.0;0.0;1;Carrying metarial by forklift;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
220;25249.0;42485.0;1419.0;829.0;1;Sierra Behringer;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
221;25249.0;42485.0;1419.0;829.0;1;EMBALAJE MANUAL;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
222;2836.0;2046.0;1212.0;0.0;1;Shipping Coordinator;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
223;0.0;0.0;0.0;0.0;1;operatorof Press;Mayor 50;Grave;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
224;0.0;0.0;0.0;0.0;1;Gruista de tubo tracker;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Duración Determinada;1;0;0;0
225;0.0;0.0;0.0;0.0;1;LONGI009;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
226;0.0;0.0;0.0;0.0;1;Cargador negro/gruista;Mayor 50;Leve;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
227;0.0;0.0;0.0;0.0;1;bobinero;Entre 30-50;Muy grave;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
228;0.0;0.0;0.0;0.0;1;Entrada Decapado;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
229;0.0;0.0;607.0;0.0;1;Operario máquina III;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
230;25249.0;42485.0;1419.0;829.0;1;Carretillera;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
231;25249.0;42485.0;1419.0;829.0;1;Programador;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
232;0.0;0.0;607.0;0.0;1;Gruista nave 6b zona negro;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;ETT;0;1;0;0
233;0.0;0.0;0.0;0.0;1;Blanking operator;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
234;0.0;0.0;0.0;0.0;1;Embalador 1;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
235;0.0;0.0;0.0;0.0;1;Maschinenführer Presse 1;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
236;2836.0;2046.0;1212.0;0.0;1;N/A ;Entre 30-50;Grave;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
237;25249.0;42485.0;1419.0;829.0;1;Proceso Galva;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
238;2836.0;2046.0;1212.0;0.0;1;Alimentador Tubos;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
239;25249.0;42485.0;1419.0;829.0;1;AYUDANTE PRENSAS;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
240;0.0;0.0;0.0;0.0;1;Working on Press;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
241;0.0;0.0;0.0;0.0;1;Operario de Linea;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
242;25249.0;42485.0;1419.0;829.0;1;APILADOR TRANS002;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
243;25249.0;42485.0;1419.0;829.0;1;Gruista de tubos;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
244;0.0;0.0;0.0;0.0;1;Montador / Auxiliar LONGI003;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
245;2836.0;2046.0;1212.0;0.0;1;Desmontaje de la herramienta después de la producción de la línea 1 para colocarla en el almacén de matrices – matriz núm. 26;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
246;25249.0;42485.0;1419.0;829.0;1;N/A ;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
247;0.0;0.0;0.0;0.0;1;Rework Operation;Menor 30;Muy grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
248;25249.0;42485.0;1419.0;829.0;1;Werkzeugmacher;Menor 30;Leve;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
249;25249.0;42485.0;1419.0;829.0;1;Soldador;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;ETT;0;1;0;0
250;25685.0;18303.0;1151.0;152.0;1;Handling the equipment;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
251;25685.0;18303.0;1151.0;152.0;1;worker;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
252;25685.0;18303.0;1151.0;152.0;1;CARRETILLERO PRENSAS;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
253;25685.0;18303.0;1151.0;152.0;1;Metarial Handling;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
254;25685.0;18303.0;1151.0;152.0;1;Manual operation on protective rods;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
255;0.0;0.0;0.0;0.0;1;Jigging;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
256;25685.0;18303.0;1151.0;152.0;1;LONGI008;Entre 30-50;Muy grave;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
257;25249.0;42485.0;1419.0;829.0;1;Chófer;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
258;25249.0;42485.0;1419.0;829.0;1;Si (empresa externa);Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
259;25685.0;18303.0;1151.0;152.0;1;Lkw Fahrer Firma Schielke;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
260;2836.0;2046.0;1212.0;0.0;1;Verpacker / Bestuecker;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
261;2836.0;2046.0;1212.0;0.0;1;Ayudante longitudinal;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
262;25685.0;18303.0;1151.0;152.0;1;Staplerfahrer Halle 3;Menor 30;Grave;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
263;2836.0;2046.0;1212.0;0.0;1;Maschinenführer 1 Presse 1;Mayor 50;Muy grave;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
264;25249.0;42485.0;1419.0;829.0;1;Cargador de entrada;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
265;25685.0;18303.0;1151.0;152.0;1;OPERADOR DE CARRETILLA;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
266;25685.0;18303.0;1151.0;152.0;1;montador LONGI008;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;ETT;0;1;0;0
267;25685.0;18303.0;1151.0;152.0;1;Operador de Embalagem LCL;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
268;25249.0;42485.0;1419.0;829.0;1;Empaquetador perfiladoras;Menor 30;Leve;Mantenimiento;1;0;1;0;0;0;1;ETT;0;1;0;0
269;25249.0;42485.0;1419.0;829.0;1;Auxiliar/Montador Longi 7;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
270;2836.0;2046.0;1212.0;0.0;1;ENH CNC OPERATOR;Mayor 50;Muy grave;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
271;2836.0;2046.0;1212.0;0.0;1;TREN DE LAMINACIÓN;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
272;2836.0;2046.0;1212.0;0.0;1;Operario de Máquina;Entre 30-50;Grave;Mantenimiento;1;0;1;0;1;0;0;ETT;0;1;0;0
273;2836.0;2046.0;1212.0;0.0;1;SI;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
274;25249.0;42485.0;1419.0;829.0;1;Metarial Handling;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
275;25249.0;42485.0;1419.0;829.0;1;Operario Entrada Decapado M1;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
276;0.0;0.0;607.0;0.0;1;Vaciado contenedores de chatarra;Mayor 50;Leve;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
277;0.0;0.0;607.0;0.0;1;crane operator;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
278;0.0;0.0;607.0;0.0;1;Mantenimiento electrico;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
279;25249.0;42485.0;1419.0;829.0;1;Maquinista longitudinales;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
280;25249.0;42485.0;1419.0;829.0;1;Si;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
281;0.0;0.0;607.0;0.0;1;EMBALADOR;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
282;2836.0;2046.0;1212.0;0.0;1;Maschinenführer 2 Presse 2;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
283;2836.0;2046.0;1212.0;0.0;1;Ferienarbeiter Instandhaltung;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
284;0.0;0.0;0.0;0.0;1;Ayudante de circular;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
285;0.0;0.0;0.0;0.0;1;Verpackerin;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
286;25249.0;42485.0;1419.0;829.0;1;CIZALLA;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
287;25249.0;42485.0;1419.0;829.0;1;Material Handler moving stock around and loading vehicles;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
288;25249.0;42485.0;1419.0;829.0;1;carretilla;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
289;25249.0;42485.0;1419.0;829.0;1;Maschinenführer Presse 4/6;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
290;2836.0;2046.0;1212.0;0.0;1;Maschinenführer Presse 4/6;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
291;0.0;0.0;607.0;0.0;1;Techniker;Menor 30;Muy grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
292;0.0;0.0;607.0;0.0;1;Maschinenführer Presse 7;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
293;25249.0;42485.0;1419.0;829.0;1;TPM loading car loop;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;ETT;0;1;0;0
294;0.0;0.0;607.0;0.0;1;Auxiliar/montador LONGI002;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
295;0.0;0.0;607.0;0.0;1;EMBALAJE  T1;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
296;0.0;0.0;607.0;0.0;1;TRANS005;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
297;0.0;0.0;607.0;0.0;1;Laboratorio de Calidad;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
298;0.0;0.0;607.0;0.0;1;Puente Grua Tubos;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
299;0.0;0.0;607.0;0.0;1;Montador/auxiliar LONGI003;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
300;0.0;0.0;607.0;0.0;1;Líder de Logistica y Planeación;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
301;2836.0;2046.0;1212.0;0.0;1;Si. Operario Rattunde en Formacion;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
302;25685.0;18303.0;1151.0;152.0;1;Cizal - Guilhotina;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
303;25249.0;42485.0;1419.0;829.0;1;Utillero;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
304;25249.0;42485.0;1419.0;829.0;1;MF2 Presse 5;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
305;2836.0;2046.0;1212.0;0.0;1;Gruista zona negro;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
306;25249.0;42485.0;1419.0;829.0;1;Maschinenführer1 (MF1);Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
307;25249.0;42485.0;1419.0;829.0;1;Prozessoptimierer;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
308;2836.0;2046.0;1212.0;0.0;1;Titular prensa;Mayor 50;Grave;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
309;25249.0;42485.0;1419.0;829.0;1;DESCARGADOR GALVANIZADO;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
310;0.0;0.0;607.0;0.0;1;material carrying-plasma;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
311;0.0;0.0;607.0;0.0;1;empaquetadora/ flejado;Menor 30;Grave;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
312;0.0;0.0;607.0;0.0;1;operatorof Press;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
313;0.0;0.0;607.0;0.0;1;/ ;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
314;0.0;0.0;607.0;0.0;1;Operador auxiliar / Montador de árvores de navalhas;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
315;0.0;0.0;607.0;0.0;1;PRENSA002;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
316;0.0;0.0;607.0;0.0;1;Operador Puente Grúa;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
317;25249.0;42485.0;1419.0;829.0;1;Final Product Logistic Operator;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
318;0.0;0.0;0.0;0.0;1;Operador Logístico I;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
319;25249.0;42485.0;1419.0;829.0;1;línea de corte;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
320;0.0;0.0;607.0;0.0;1;operative Logistikfachkraft;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
321;25685.0;18303.0;1151.0;152.0;1;Carrtillero;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
322;25685.0;18303.0;1151.0;152.0;1;Oxygen welding;Menor 30;Leve;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
323;25685.0;18303.0;1151.0;152.0;1;soldador maquinista;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
324;0.0;0.0;0.0;0.0;1;Rework;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
325;0.0;0.0;0.0;0.0;1;Carpinteria;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
326;2836.0;2046.0;1212.0;0.0;1;responsible for the shift;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Duración Determinada;1;0;0;0
327;0.0;0.0;0.0;0.0;1;MANTENIMIENTO;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
328;25685.0;18303.0;1151.0;152.0;1;Gruista zona negro;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
329;0.0;0.0;0.0;0.0;1;Operador Logística 2;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
330;0.0;0.0;0.0;0.0;1;Maschinenführer 1 Presse 7;Menor 30;Leve;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
331;0.0;0.0;0.0;0.0;1;CARRETILLERO PRENS004;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
332;25249.0;42485.0;1419.0;829.0;1;Montador/auxiliar LONGI003;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Duración Determinada;1;0;0;0
333;25249.0;42485.0;1419.0;829.0;1;crane operator;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
334;25249.0;42485.0;1419.0;829.0;1;galvanized-hanging-handling;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
335;25249.0;42485.0;1419.0;829.0;1;Ayudante LONGI008;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
336;25249.0;42485.0;1419.0;829.0;1;Rework Operation;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
337;0.0;0.0;607.0;0.0;1;Material handler;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
338;0.0;0.0;607.0;0.0;1;Operador Logistico;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
339;0.0;0.0;607.0;0.0;1;Forklift Driver;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
340;0.0;0.0;607.0;0.0;1;Cargue de material;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
341;0.0;0.0;607.0;0.0;1;Titular de longi004;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
342;25249.0;42485.0;1419.0;829.0;1;Presseneinrichter;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
343;0.0;0.0;0.0;0.0;1;slitting operator;Menor 30;Muy grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
